month,id_estacao,dicofre,concelho,id_direcc_vento,min_intensidade_vento,max_intensidade_vento,avg_intensidade_vento
11,1210655,1815,São João da Pesqueira,4.0,0.2,5.6,1.08
11,1210655,1815,São João da Pesqueira,5.0,0.2,5.2,1.13
11,1210655,1815,São João da Pesqueira,6.0,0.3,2.1,0.86
11,1210655,1815,São João da Pesqueira,7.0,0.1,1.9,0.83
11,1210655,1815,São João da Pesqueira,8.0,0.2,10.4,2.78
11,6213018,1816,São Pedro do Sul,1.0,2.5,17.5,8.03
11,6213018,1816,São Pedro do Sul,2.0,0.6,11.1,5.88
11,6213018,1816,São Pedro do Sul,3.0,0.8,13.7,7.48
11,6213018,1816,São Pedro do Sul,4.0,1.3,18.6,8.01
11,6213018,1816,São Pedro do Sul,5.0,0.8,18.2,7.95
11,6213018,1816,São Pedro do Sul,6.0,3.0,6.7,4.36
11,6213018,1816,São Pedro do Sul,7.0,1.9,4.8,3.26
11,6213018,1816,São Pedro do Sul,8.0,1.0,6.9,3.95
11,6213020,1817,Sátão,1.0,0.4,8.0,2.41
11,6213020,1817,Sátão,2.0,0.5,9.5,3.74
11,6213020,1817,Sátão,3.0,0.4,6.7,2.66
11,6213020,1817,Sátão,4.0,0.5,3.6,1.44
11,6213020,1817,Sátão,5.0,0.4,3.4,1.41
11,6213020,1817,Sátão,6.0,0.4,7.5,2.5
11,6213020,1817,Sátão,7.0,0.6,9.4,2.92
11,6213020,1817,Sátão,8.0,0.3,6.6,2.06
11,6213021,1821,Tondela,1.0,0.6,17.6,5.95
11,6213021,1821,Tondela,2.0,0.6,15.0,5.93
11,6213021,1821,Tondela,3.0,0.7,16.8,7.54
11,6213021,1821,Tondela,4.0,0.6,8.5,4.3
11,6213021,1821,Tondela,5.0,0.6,9.4,4.6
11,6213021,1821,Tondela,6.0,0.6,11.2,5.17
11,6213021,1821,Tondela,7.0,0.5,19.1,7.22
11,6213021,1821,Tondela,8.0,0.7,13.1,5.6
11,6213022,1822,Vila Nova de Paiva,1.0,0.2,6.9,2.56
11,6213022,1822,Vila Nova de Paiva,2.0,0.3,7.0,3.0
11,6213022,1822,Vila Nova de Paiva,3.0,0.3,8.9,3.21
11,6213022,1822,Vila Nova de Paiva,4.0,0.2,5.2,2.16
11,6213022,1822,Vila Nova de Paiva,5.0,0.4,6.0,2.56
11,6213022,1822,Vila Nova de Paiva,6.0,0.1,8.2,2.87
11,6213022,1822,Vila Nova de Paiva,7.0,0.3,4.7,1.71
11,6213022,1822,Vila Nova de Paiva,8.0,0.5,4.8,2.06
11,6213023,1823,Viseu,1.0,0.3,7.2,2.37
11,1200560,1823,Viseu,2.0,0.2,10.6,4.12
11,6213023,1823,Viseu,3.0,0.1,14.5,4.75
11,6213023,1823,Viseu,4.0,0.2,12.7,2.9
11,6213023,1823,Viseu,5.0,0.0,9.7,3.24
11,6213023,1823,Viseu,6.0,0.2,11.6,3.8
11,6213023,1823,Viseu,7.0,0.0,12.7,4.38
11,1200560,1823,Viseu,8.0,0.3,10.1,3.87
11,1210987,3101,Calheta,1.0,0.1,10.8,2.82
11,1210987,3101,Calheta,2.0,0.1,10.4,2.89
11,1210987,3101,Calheta,3.0,0.1,7.9,2.72
11,1210990,3101,Calheta,4.0,0.3,6.9,2.31
11,1210990,3101,Calheta,5.0,0.4,11.4,2.83
11,1210990,3101,Calheta,6.0,0.5,16.9,3.23
11,1210987,3101,Calheta,7.0,0.3,9.1,2.65
11,1210990,3101,Calheta,8.0,0.1,11.3,3.02
11,1210973,3103,Funchal,1.0,0.0,14.3,1.69
11,1210973,3103,Funchal,2.0,0.1,20.6,4.55
11,1210972,3103,Funchal,3.0,0.2,19.7,2.5
11,1210972,3103,Funchal,4.0,0.2,21.0,3.35
11,1210972,3103,Funchal,5.0,0.2,13.5,1.89
11,1210973,3103,Funchal,6.0,0.2,17.8,2.41
11,1210973,3103,Funchal,7.0,0.1,20.2,2.91
11,1210973,3103,Funchal,8.0,0.1,10.2,1.79
11,1210978,3104,Machico,1.0,0.0,18.3,5.38
11,1210978,3104,Machico,2.0,0.2,13.8,5.19
11,1210978,3104,Machico,3.0,0.5,7.1,3.3
11,1210978,3104,Machico,4.0,0.6,8.2,3.13
11,1210978,3104,Machico,5.0,0.9,12.4,4.43
11,1210978,3104,Machico,6.0,0.7,16.8,4.38
11,1210978,3104,Machico,7.0,0.3,11.3,2.66
11,1210978,3104,Machico,8.0,0.2,7.2,2.87
11,1210986,3105,Ponta do Sol,1.0,0.1,3.3,1.0
11,1210986,3105,Ponta do Sol,2.0,0.1,7.7,1.63
11,1210986,3105,Ponta do Sol,3.0,0.3,7.7,2.27
11,1210986,3105,Ponta do Sol,4.0,0.3,5.6,1.46
11,1210986,3105,Ponta do Sol,5.0,0.3,3.8,1.4
11,1210986,3105,Ponta do Sol,6.0,0.4,10.0,3.12
11,1210986,3105,Ponta do Sol,7.0,0.2,14.3,2.9
11,1210986,3105,Ponta do Sol,8.0,0.1,2.4,1.01
11,1210980,3106,Porto Moniz,1.0,0.1,9.6,3.34
11,1210980,3106,Porto Moniz,2.0,0.1,17.7,7.93
11,1210980,3106,Porto Moniz,3.0,0.2,14.9,4.52
11,1210980,3106,Porto Moniz,4.0,0.2,14.3,2.61
11,1210980,3106,Porto Moniz,5.0,0.2,17.9,3.62
11,1210980,3106,Porto Moniz,6.0,0.2,20.2,5.06
11,1210980,3106,Porto Moniz,7.0,0.3,13.9,4.2
11,1210956,3106,Porto Moniz,8.0,0.1,9.2,3.13
11,1200521,3108,Santa Cruz,1.0,0.1,15.1,4.54
11,1200521,3108,Santa Cruz,2.0,0.2,13.2,6.23
11,1200521,3108,Santa Cruz,3.0,0.3,12.0,3.66
11,1200521,3108,Santa Cruz,4.0,0.5,7.7,2.5
11,1200521,3108,Santa Cruz,5.0,0.7,10.1,3.32
11,1200521,3108,Santa Cruz,6.0,0.7,15.9,4.97
11,1200521,3108,Santa Cruz,7.0,0.3,14.4,4.2
11,1200521,3108,Santa Cruz,8.0,0.1,9.5,2.12
11,1210960,3109,Santana,1.0,0.1,15.7,2.74
11,1210960,3109,Santana,2.0,0.2,8.4,2.61
11,1210960,3109,Santana,3.0,0.3,4.8,1.96
11,1210960,3109,Santana,4.0,0.4,8.7,3.52
11,1210960,3109,Santana,5.0,0.6,6.7,3.19
11,1210960,3109,Santana,6.0,0.2,4.5,2.0
11,1210960,3109,Santana,7.0,0.2,11.4,2.55
11,1210960,3109,Santana,8.0,0.1,13.6,3.03
11,1200524,3201,Porto Santo,1.0,0.0,10.9,4.71
11,1200524,3201,Porto Santo,2.0,0.1,9.9,3.91
11,1200524,3201,Porto Santo,3.0,0.5,7.0,3.62
11,1200524,3201,Porto Santo,4.0,0.6,8.8,4.27
11,1200524,3201,Porto Santo,5.0,0.5,14.1,4.16
11,1200524,3201,Porto Santo,6.0,0.9,8.7,3.48
11,1200524,3201,Porto Santo,7.0,0.4,10.8,3.7
11,1200524,3201,Porto Santo,8.0,0.1,13.7,5.04
11,1200515,4101,Vila do Porto,1.0,1.3,9.1,4.88
11,1200515,4101,Vila do Porto,2.0,0.6,14.3,4.52
11,1200515,4101,Vila do Porto,3.0,0.4,13.1,4.32
11,1200515,4101,Vila do Porto,4.0,0.3,13.5,4.66
11,1200515,4101,Vila do Porto,5.0,0.2,13.2,4.55
11,1200515,4101,Vila do Porto,6.0,0.4,15.0,4.33
11,1200515,4101,Vila do Porto,7.0,0.5,10.7,4.25
11,1200515,4101,Vila do Porto,8.0,0.4,10.6,3.83
11,1210932,4202,Nordeste,1.0,0.1,7.5,3.03
11,1210932,4202,Nordeste,2.0,0.1,7.3,3.01
11,1210932,4202,Nordeste,3.0,0.3,8.8,3.09
11,1210932,4202,Nordeste,4.0,0.5,10.7,3.88
11,1210932,4202,Nordeste,5.0,0.5,6.7,2.59
11,1210932,4202,Nordeste,6.0,0.5,6.9,2.1
11,1210932,4202,Nordeste,7.0,0.2,8.3,1.98
11,1210932,4202,Nordeste,8.0,0.1,9.6,2.93
11,1200512,4203,Ponta Delgada,1.0,0.1,15.4,2.6
11,1200512,4203,Ponta Delgada,2.0,0.3,12.0,3.63
11,1200512,4203,Ponta Delgada,3.0,0.2,9.2,2.53
11,1200512,4203,Ponta Delgada,4.0,0.3,13.1,2.61
11,1200512,4203,Ponta Delgada,5.0,0.2,14.5,3.46
11,1200512,4203,Ponta Delgada,6.0,0.3,14.8,3.68
11,1200512,4203,Ponta Delgada,7.0,0.2,13.5,5.35
11,1200512,4203,Ponta Delgada,8.0,0.1,11.1,3.57
11,11217255,4204,Povoação,1.0,3.2,6.5,5.27
11,11217255,4204,Povoação,2.0,0.3,8.8,1.67
11,11217255,4204,Povoação,3.0,0.2,6.5,1.2
11,11217255,4204,Povoação,4.0,0.1,6.9,1.32
11,11217255,4204,Povoação,5.0,0.2,9.5,2.89
11,11217255,4204,Povoação,6.0,0.3,6.6,2.15
11,11217255,4204,Povoação,7.0,0.3,5.2,2.02
11,11217255,4204,Povoação,8.0,0.5,6.8,2.8
11,11217217,4205,Ribeira Grande,1.0,1.5,5.6,4.5
11,11217217,4205,Ribeira Grande,2.0,0.6,6.5,3.26
11,11217217,4205,Ribeira Grande,3.0,0.3,5.5,2.33
11,11217217,4205,Ribeira Grande,4.0,0.3,7.4,3.27
11,11217217,4205,Ribeira Grande,5.0,0.2,7.7,2.52
11,11217217,4205,Ribeira Grande,6.0,0.1,4.9,1.8
11,11217217,4205,Ribeira Grande,7.0,0.3,4.4,1.77
11,11217217,4205,Ribeira Grande,8.0,0.7,5.3,2.94
11,1200511,4301,Angra do Heroísmo,1.0,0.5,6.1,2.38
11,1200511,4301,Angra do Heroísmo,2.0,0.6,9.9,3.3
11,1200511,4301,Angra do Heroísmo,3.0,0.2,11.2,5.42
11,1200511,4301,Angra do Heroísmo,4.0,0.3,10.0,3.77
11,1200511,4301,Angra do Heroísmo,5.0,0.3,12.9,4.57
11,1200511,4301,Angra do Heroísmo,6.0,0.3,12.3,3.45
11,1200511,4301,Angra do Heroísmo,7.0,0.3,29.5,3.55
11,1200511,4301,Angra do Heroísmo,8.0,0.4,7.3,2.8
11,11217372,4302,Praia da Vitória,1.0,2.8,4.5,3.6
11,11217372,4302,Praia da Vitória,2.0,0.5,10.0,3.83
11,11217372,4302,Praia da Vitória,3.0,0.6,13.1,5.0
11,11217372,4302,Praia da Vitória,4.0,0.3,12.9,5.92
11,11217372,4302,Praia da Vitória,5.0,0.1,10.3,5.27
11,11217372,4302,Praia da Vitória,6.0,0.4,20.1,9.8
11,11217372,4302,Praia da Vitória,7.0,0.9,17.3,6.25
11,11217372,4302,Praia da Vitória,8.0,0.3,9.6,3.28
11,1200507,4401,Santa Cruz da Graciosa,1.0,1.4,13.3,3.31
11,1200507,4401,Santa Cruz da Graciosa,2.0,0.7,13.8,4.93
11,1200507,4401,Santa Cruz da Graciosa,3.0,0.3,14.1,6.64
11,1200507,4401,Santa Cruz da Graciosa,4.0,0.5,9.9,5.38
11,11217430,4401,Santa Cruz da Graciosa,5.0,0.4,12.5,4.24
11,1200507,4401,Santa Cruz da Graciosa,6.0,0.4,15.8,6.29
11,1200507,4401,Santa Cruz da Graciosa,7.0,0.7,10.5,5.31
11,1200507,4401,Santa Cruz da Graciosa,8.0,1.1,14.5,5.5
11,1200510,4502,Velas,1.0,0.3,8.9,1.89
11,1200510,4502,Velas,2.0,0.5,10.5,2.83
11,1200510,4502,Velas,3.0,0.6,10.5,3.23
11,1200510,4502,Velas,4.0,0.3,7.5,4.04
11,11217510,4502,Velas,5.0,0.4,23.0,6.93
11,11217510,4502,Velas,6.0,0.3,14.5,3.93
11,1200510,4502,Velas,7.0,0.2,9.7,4.27
11,1200510,4502,Velas,8.0,0.5,8.7,3.46
11,11217645,4601,Lajes do Pico,2.0,1.0,4.6,3.28
11,11217645,4601,Lajes do Pico,3.0,0.6,7.0,2.98
11,11217645,4601,Lajes do Pico,4.0,0.4,11.2,4.57
11,11217645,4601,Lajes do Pico,5.0,0.2,11.8,5.38
11,11217645,4601,Lajes do Pico,6.0,0.4,13.1,5.38
11,11217645,4601,Lajes do Pico,7.0,0.5,10.5,4.02
11,11217645,4601,Lajes do Pico,8.0,0.8,6.1,2.77
11,1200504,4602,Madalena,1.0,0.1,6.9,2.54
11,1200504,4602,Madalena,2.0,0.1,9.4,3.75
11,1200504,4602,Madalena,3.0,0.2,9.7,3.79
11,1200504,4602,Madalena,4.0,0.5,8.1,3.03
11,1200504,4602,Madalena,5.0,0.4,9.5,1.97
11,1200504,4602,Madalena,6.0,0.4,12.9,3.79
11,1200504,4602,Madalena,7.0,0.3,10.0,4.2
11,1200504,4602,Madalena,8.0,0.1,8.9,2.85
11,11217625,4603,São Roque do Pico,2.0,1.3,5.1,2.38
11,11217625,4603,São Roque do Pico,3.0,0.5,5.3,2.64
11,11217625,4603,São Roque do Pico,4.0,0.6,11.7,5.39
11,11217625,4603,São Roque do Pico,5.0,0.2,12.2,5.36
11,11217625,4603,São Roque do Pico,6.0,0.4,12.2,4.57
11,11217625,4603,São Roque do Pico,7.0,0.5,12.3,4.23
11,11217625,4603,São Roque do Pico,8.0,1.1,5.2,2.82
11,1200506,4701,Horta,1.0,0.2,12.2,3.75
11,1200506,4701,Horta,2.0,0.1,14.3,5.21
11,1200506,4701,Horta,3.0,0.3,9.4,3.0
11,1200506,4701,Horta,4.0,0.2,15.7,5.86
11,1200506,4701,Horta,5.0,0.2,13.0,4.6
11,1200506,4701,Horta,6.0,0.4,17.2,4.86
11,1200506,4701,Horta,7.0,0.4,15.4,4.18
11,1200506,4701,Horta,8.0,0.2,9.7,2.93
11,1210907,4801,Lajes das Flores,1.0,0.9,11.9,5.28
11,1210907,4801,Lajes das Flores,2.0,0.7,7.9,2.98
11,1210907,4801,Lajes das Flores,3.0,0.7,8.9,2.64
11,1210907,4801,Lajes das Flores,4.0,0.4,13.4,3.51
11,1210907,4801,Lajes das Flores,5.0,0.4,17.0,5.41
11,1210907,4801,Lajes das Flores,6.0,0.5,8.6,4.05
11,1210907,4801,Lajes das Flores,7.0,0.9,8.3,3.2
11,1210907,4801,Lajes das Flores,8.0,0.5,7.8,3.79
11,1200501,4802,Santa Cruz das Flores,1.0,0.8,11.4,5.16
11,1200501,4802,Santa Cruz das Flores,2.0,0.5,7.0,3.11
11,1200501,4802,Santa Cruz das Flores,3.0,0.7,11.5,4.99
11,1200501,4802,Santa Cruz das Flores,4.0,0.8,12.3,4.61
11,1200501,4802,Santa Cruz das Flores,5.0,0.7,15.0,4.9
11,1200501,4802,Santa Cruz das Flores,6.0,0.3,14.1,3.8
11,1200501,4802,Santa Cruz das Flores,7.0,0.5,15.2,3.74
11,1200501,4802,Santa Cruz das Flores,8.0,0.8,16.3,4.53
11,1200502,4901,Corvo,1.0,0.6,11.9,4.38
11,1200502,4901,Corvo,2.0,0.5,13.9,3.39
11,1200502,4901,Corvo,3.0,0.6,16.7,6.99
11,1200502,4901,Corvo,4.0,0.6,16.2,7.83
11,1200502,4901,Corvo,5.0,0.8,13.4,6.07
11,1200502,4901,Corvo,6.0,1.3,14.2,6.23
11,1200502,4901,Corvo,7.0,0.6,16.3,7.09
11,1200502,4901,Corvo,8.0,1.0,15.1,6.83
12,1210705,103,Anadia,1.0,0.0,2.9,0.32
12,1210705,103,Anadia,2.0,0.0,4.5,0.59
12,1210705,103,Anadia,3.0,0.0,5.8,2.19
12,1210705,103,Anadia,4.0,0.0,5.6,1.93
12,1210705,103,Anadia,5.0,0.0,3.5,0.93
12,1210705,103,Anadia,6.0,0.0,4.2,0.87
12,1210705,103,Anadia,7.0,0.0,3.1,0.69
12,1210705,103,Anadia,8.0,0.0,3.3,0.9
12,1210669,104,Arouca,1.0,0.0,4.5,0.7
12,669,104,Arouca,2.0,0.0,4.7,0.45
12,1210669,104,Arouca,3.0,0.0,7.2,1.37
12,1210669,104,Arouca,4.0,0.0,5.3,1.15
12,1210669,104,Arouca,5.0,0.0,6.0,1.11
12,1210669,104,Arouca,6.0,0.0,8.3,1.63
12,1210669,104,Arouca,7.0,0.0,9.7,2.29
12,1210669,104,Arouca,8.0,0.0,7.8,1.55
12,1210702,105,Aveiro,1.0,0.4,11.2,3.4
12,1210702,105,Aveiro,2.0,0.2,5.8,1.95
12,1210702,105,Aveiro,3.0,0.2,7.4,2.48
12,1210702,105,Aveiro,4.0,0.2,5.8,2.15
12,1210702,105,Aveiro,5.0,0.3,7.6,2.86
12,1210702,105,Aveiro,6.0,0.2,13.8,4.34
12,1210702,105,Aveiro,7.0,0.2,12.0,4.91
12,1210702,105,Aveiro,8.0,0.2,12.0,4.62
12,6213615,111,Mealhada,1.0,0.4,6.0,1.57
12,6213615,111,Mealhada,2.0,0.2,5.3,1.7
12,6213615,111,Mealhada,3.0,0.2,5.9,2.24
12,6213615,111,Mealhada,4.0,0.2,6.1,1.66
12,6213615,111,Mealhada,5.0,0.2,6.4,2.42
12,6213615,111,Mealhada,6.0,0.2,5.1,1.98
12,6213615,111,Mealhada,7.0,0.2,5.5,1.99
12,6213615,111,Mealhada,8.0,0.2,5.5,1.93
12,1200562,205,Beja,1.0,0.5,8.4,2.67
12,1200562,205,Beja,2.0,0.2,8.3,2.78
12,1200562,205,Beja,3.0,0.3,6.1,2.35
12,1200562,205,Beja,4.0,0.1,7.0,3.08
12,1200562,205,Beja,5.0,0.1,7.7,3.96
12,1200562,205,Beja,6.0,0.3,14.0,4.49
12,1200562,205,Beja,7.0,0.2,13.9,4.98
12,1200562,205,Beja,8.0,0.2,8.4,3.52
12,1210864,206,Castro Verde,1.0,0.0,7.4,2.09
12,1210864,206,Castro Verde,2.0,0.0,7.8,2.12
12,864,206,Castro Verde,3.0,0.0,5.0,1.81
12,1210864,206,Castro Verde,4.0,0.0,8.7,2.78
12,1210864,206,Castro Verde,5.0,0.0,8.2,2.53
12,1210864,206,Castro Verde,6.0,0.0,10.3,2.37
12,1210864,206,Castro Verde,7.0,0.0,8.9,2.44
12,1210864,206,Castro Verde,8.0,0.0,9.4,3.01
12,1210863,209,Mértola,1.0,0.0,6.6,1.22
12,1210863,209,Mértola,2.0,0.0,3.0,0.82
12,1210863,209,Mértola,3.0,0.0,6.0,2.1
12,1210863,209,Mértola,4.0,0.0,7.7,2.63
12,1210863,209,Mértola,5.0,0.0,6.6,2.29
12,1210863,209,Mértola,6.0,0.0,7.6,2.63
12,1210863,209,Mértola,7.0,0.0,7.9,2.83
12,1210863,209,Mértola,8.0,0.0,7.1,2.27
12,1210851,210,Moura,1.0,0.0,6.8,1.59
12,1210851,210,Moura,2.0,0.0,7.7,1.51
12,1210851,210,Moura,3.0,0.0,4.6,1.96
12,1210851,210,Moura,4.0,0.0,5.2,1.98
12,1210851,210,Moura,5.0,0.0,8.4,2.84
12,1210851,210,Moura,6.0,0.0,10.9,3.08
12,1210851,210,Moura,7.0,0.0,8.4,2.55
12,1210851,210,Moura,8.0,0.0,7.3,2.83
12,1210788,211,Odemira,1.0,0.0,8.2,2.47
12,1210577,211,Odemira,2.0,0.0,7.3,2.0
12,1210577,211,Odemira,3.0,0.0,10.5,1.89
12,1210788,211,Odemira,4.0,0.0,9.6,2.12
12,1210577,211,Odemira,5.0,0.0,9.8,3.19
12,1210577,211,Odemira,6.0,0.0,12.9,3.92
12,1210577,211,Odemira,7.0,0.2,11.4,3.85
12,1210577,211,Odemira,8.0,0.1,13.9,3.19
12,6212122,301,Amares,1.0,0.3,4.9,1.22
12,6212122,301,Amares,2.0,0.2,5.2,1.16
12,6212122,301,Amares,3.0,0.1,5.6,1.33
12,6212122,301,Amares,4.0,0.2,7.1,1.68
12,6212122,301,Amares,5.0,0.3,5.9,2.03
12,6212122,301,Amares,6.0,0.2,6.5,1.8
12,6212122,301,Amares,7.0,0.2,5.5,1.17
12,6212122,301,Amares,8.0,0.2,6.4,1.38
12,6212125,302,Barcelos,1.0,0.2,3.3,0.96
12,6212125,302,Barcelos,2.0,0.2,5.0,1.32
12,6212125,302,Barcelos,3.0,0.2,3.9,1.09
12,6212125,302,Barcelos,4.0,0.2,6.8,1.06
12,6212125,302,Barcelos,5.0,0.2,9.0,3.29
12,6212125,302,Barcelos,6.0,0.2,8.0,2.81
12,6212125,302,Barcelos,7.0,0.1,6.4,2.02
12,6212125,302,Barcelos,8.0,0.2,6.8,1.97
12,6212124,303,Braga,1.0,0.0,7.3,1.45
12,6212124,303,Braga,2.0,0.0,4.7,1.42
12,6212124,303,Braga,3.0,0.0,7.1,1.44
12,6212124,303,Braga,4.0,0.0,11.6,2.22
12,6212124,303,Braga,5.0,0.0,10.1,3.18
12,6212124,303,Braga,6.0,0.0,9.6,2.57
12,6212124,303,Braga,7.0,0.0,10.3,2.47
12,6212124,303,Braga,8.0,0.0,10.0,1.94
12,1210630,304,Cabeceiras de Basto,1.0,0.0,3.3,0.72
12,1210630,304,Cabeceiras de Basto,2.0,0.0,3.7,1.36
12,1210630,304,Cabeceiras de Basto,3.0,0.0,4.7,1.41
12,1210630,304,Cabeceiras de Basto,4.0,0.0,6.1,0.95
12,1210630,304,Cabeceiras de Basto,5.0,0.0,4.3,1.38
12,1210630,304,Cabeceiras de Basto,6.0,0.0,8.4,1.41
12,1210630,304,Cabeceiras de Basto,7.0,0.0,8.5,1.29
12,1210630,304,Cabeceiras de Basto,8.0,0.0,3.7,0.76
12,6212126,306,Esposende,1.0,0.3,7.9,2.42
12,6212126,306,Esposende,2.0,0.3,5.5,1.73
12,6212126,306,Esposende,3.0,0.4,6.8,3.0
12,6212126,306,Esposende,4.0,0.4,13.4,3.86
12,6212126,306,Esposende,5.0,0.5,13.1,5.97
12,6212126,306,Esposende,6.0,0.5,13.3,5.31
12,6212126,306,Esposende,7.0,0.3,15.5,6.06
12,6212126,306,Esposende,8.0,0.5,16.6,5.26
12,6212121,310,Terras de Bouro,1.0,0.2,1.7,0.8
12,6212121,310,Terras de Bouro,2.0,0.1,3.9,1.22
12,6212121,310,Terras de Bouro,3.0,0.2,9.5,2.09
12,6212121,310,Terras de Bouro,4.0,0.2,5.6,1.58
12,6212121,310,Terras de Bouro,5.0,0.2,4.0,1.67
12,6212121,310,Terras de Bouro,6.0,0.2,6.0,1.97
12,6212121,310,Terras de Bouro,7.0,0.1,8.3,2.49
12,6212121,310,Terras de Bouro,8.0,0.3,6.1,1.87
12,6212410,312,Vila Nova de Famalicão,1.0,0.0,3.6,1.06
12,6212410,312,Vila Nova de Famalicão,2.0,0.1,4.7,1.53
12,6212410,312,Vila Nova de Famalicão,3.0,0.0,3.1,1.07
12,6212410,312,Vila Nova de Famalicão,4.0,0.0,5.8,1.94
12,6212410,312,Vila Nova de Famalicão,5.0,0.1,7.1,2.31
12,6212410,312,Vila Nova de Famalicão,6.0,0.0,6.9,2.22
12,6212410,312,Vila Nova de Famalicão,7.0,0.1,7.0,2.43
12,6212410,312,Vila Nova de Famalicão,8.0,0.1,3.9,1.05
12,6212123,313,Vila Verde,1.0,0.1,3.0,0.76
12,6212123,313,Vila Verde,2.0,0.1,4.1,1.06
12,6212123,313,Vila Verde,3.0,0.1,2.8,0.95
12,6212123,313,Vila Verde,4.0,0.2,2.9,0.79
12,6212123,313,Vila Verde,5.0,0.1,6.4,1.6
12,6212123,313,Vila Verde,6.0,0.1,4.9,1.42
12,6212123,313,Vila Verde,7.0,0.2,5.5,1.17
12,6212123,313,Vila Verde,8.0,0.1,5.8,0.84
12,1200576,402,Bragança,1.0,0.0,6.3,0.97
12,1200576,402,Bragança,2.0,0.1,6.3,1.79
12,1200575,402,Bragança,3.0,0.1,4.8,1.39
12,1200575,402,Bragança,4.0,0.2,8.8,1.54
12,1200575,402,Bragança,5.0,0.2,11.9,3.01
12,1200576,402,Bragança,6.0,0.1,10.2,2.93
12,1200576,402,Bragança,7.0,0.2,12.6,3.87
12,1200576,402,Bragança,8.0,0.1,14.2,3.19
12,1210644,403,Carrazeda de Ansiães,1.0,0.0,5.2,0.73
12,1210644,403,Carrazeda de Ansiães,2.0,0.0,5.1,1.41
12,1210644,403,Carrazeda de Ansiães,3.0,0.0,4.8,1.68
12,1210644,403,Carrazeda de Ansiães,4.0,0.0,4.4,1.39
12,1210644,403,Carrazeda de Ansiães,5.0,0.0,8.5,2.55
12,1210644,403,Carrazeda de Ansiães,6.0,0.0,6.8,1.94
12,1210644,403,Carrazeda de Ansiães,7.0,0.0,4.1,1.06
12,1210644,403,Carrazeda de Ansiães,8.0,0.0,4.3,1.23
12,1210633,405,Macedo de Cavaleiros,1.0,0.0,2.3,0.47
12,1210633,405,Macedo de Cavaleiros,2.0,0.0,5.2,1.54
12,1210633,405,Macedo de Cavaleiros,3.0,0.0,4.8,1.68
12,633,405,Macedo de Cavaleiros,4.0,0.0,2.9,0.92
12,1210633,405,Macedo de Cavaleiros,5.0,0.0,6.3,1.67
12,1210633,405,Macedo de Cavaleiros,6.0,0.0,8.2,2.32
12,1210633,405,Macedo de Cavaleiros,7.0,0.0,11.7,3.24
12,1210633,405,Macedo de Cavaleiros,8.0,0.0,9.2,2.83
12,1210635,406,Miranda do Douro,1.0,0.0,3.1,0.69
12,1210635,406,Miranda do Douro,2.0,0.0,9.3,2.09
12,1210635,406,Miranda do Douro,3.0,0.0,7.2,2.15
12,1210635,406,Miranda do Douro,4.0,0.0,3.6,0.78
12,1210635,406,Miranda do Douro,5.0,0.0,8.9,2.26
12,1210635,406,Miranda do Douro,6.0,0.0,10.1,3.42
12,1210635,406,Miranda do Douro,7.0,0.0,13.9,4.99
12,1210635,406,Miranda do Douro,8.0,0.0,4.8,0.94
12,1210632,407,Mirandela,1.0,0.0,6.4,0.84
12,1210632,407,Mirandela,2.0,0.0,2.5,0.69
12,1210632,407,Mirandela,3.0,0.0,5.8,0.97
12,1210632,407,Mirandela,4.0,0.0,8.1,1.84
12,1210632,407,Mirandela,5.0,0.0,10.1,2.81
12,1210632,407,Mirandela,6.0,0.0,10.9,1.96
12,1210632,407,Mirandela,7.0,0.0,13.8,2.22
12,1210632,407,Mirandela,8.0,0.0,9.8,1.73
12,1210637,408,Mogadouro,1.0,0.0,5.5,0.48
12,1210637,408,Mogadouro,2.0,0.0,11.4,3.39
12,1210637,408,Mogadouro,3.0,0.1,12.4,4.45
12,1210637,408,Mogadouro,4.0,0.4,8.8,3.97
12,1210637,408,Mogadouro,5.0,0.0,18.5,7.23
12,1210637,408,Mogadouro,6.0,0.1,16.6,5.74
12,1210637,408,Mogadouro,7.0,0.1,19.1,7.39
12,1210637,408,Mogadouro,8.0,0.0,16.5,5.91
12,1210654,409,Torre de Moncorvo,1.0,0.0,3.8,0.65
12,1210654,409,Torre de Moncorvo,2.0,0.0,3.6,1.29
12,1210654,409,Torre de Moncorvo,3.0,0.0,6.8,1.76
12,1210654,409,Torre de Moncorvo,4.0,0.0,6.0,1.66
12,1210654,409,Torre de Moncorvo,5.0,0.0,11.0,4.63
12,1210654,409,Torre de Moncorvo,6.0,0.0,11.3,3.64
12,1210654,409,Torre de Moncorvo,7.0,0.0,16.1,3.34
12,1210654,409,Torre de Moncorvo,8.0,0.0,6.0,1.48
12,1210612,412,Vinhais,1.0,0.3,3.3,1.04
12,1210612,412,Vinhais,2.0,0.4,8.5,2.26
12,1210612,412,Vinhais,3.0,0.3,11.5,3.95
12,612,412,Vinhais,4.0,0.2,5.1,2.12
12,1210612,412,Vinhais,5.0,0.1,6.8,1.5
12,1210612,412,Vinhais,6.0,0.3,7.7,1.6
12,1210612,412,Vinhais,7.0,0.2,15.0,4.3
12,1210612,412,Vinhais,8.0,0.2,13.3,2.49
12,1200570,502,Castelo Branco,1.0,0.0,6.3,2.61
12,1200570,502,Castelo Branco,2.0,0.1,7.4,2.56
12,1200570,502,Castelo Branco,3.0,0.3,7.4,2.53
